Id,median_house_value
8728,290356.4795352011
20101,326570.92141348124
20139,262912.0704266792
1245,255469.5878291186
4151,109822.25164399762
16352,296165.4939683317
13787,263167.8452790207
8005,159511.94467173796
15927,328154.4365688618
5832,319827.8051505913
11834,135259.28555175057
9387,409889.36148751806
8909,126876.30299061164
7672,332306.22955422197
16635,285522.6452336041
10890,277197.822444553
1681,349522.5191666223
11452,140303.5226995065
849,93460.48538131826
2072,242266.42282608896
7444,160280.88328167796
5005,246455.0584552097
1217,183670.40845336206
7344,267706.96439863415
14702,212872.66203528317
13062,137526.8751619798
15236,199739.15858563827
8810,16957.530396871734
14755,507498.01296076924
19556,319116.9446640839
15750,128304.93196112337
10632,183255.18287701253
4547,169838.06531205308
6589,353464.6954451315
11698,192590.0447029993
7465,138444.27350751963
7026,206675.26176746562
19247,146888.25081781717
1492,173451.5092337653
19436,132831.40048634214
9866,248025.66831933334
7297,86724.74112690054
6107,77339.53326419229
10068,180292.79530096613
2491,156319.88032166054
18699,342264.8207183941
5916,265705.43979248544
11864,290479.3444700623
16550,78289.19050942175
8917,175189.45155387837
16119,267285.6314383843
17175,250764.72782242065
13449,195426.61820606468
18331,147803.42081157817
1277,240851.5643497235
928,196521.33866560366
17461,289540.9034259361
7751,192285.12214294728
5040,260993.36821935652
9276,196071.58261624398
14607,108027.41410388984
2988,220361.01369425002
17717,324554.8021776951
14829,246977.630220701
19225,70484.18445808068
10516,224501.6941774427
569,254524.95174552035
9600,134996.0385999647
2280,337492.60302600823
14230,186921.8282763129
8070,247881.11591904005
10519,339129.4572636103
7261,217658.53541848576
11280,306134.97297689086
12842,92499.95290652988
5509,145472.96146675432
13321,258191.79404816916
20404,234285.19736946328
2563,188469.42364224372
12051,271355.93816100527
18511,243808.44206840033
11450,256696.63095860137
13328,329248.8262633183
17642,99580.17949959869
2329,509289.223973074
15816,161305.64663312677
2645,202027.72618893068
13162,35373.865843626205
964,131345.44481236348
5918,336823.4144623587
8481,208876.96838909155
6966,157138.7415399491
5908,255617.02745726053
18614,295996.42073554965
6740,207803.58119665785
6661,173075.06499633333
31,88006.55923519377
12974,137218.20391065767
18954,163151.85304594086
8943,142149.7245779722
3686,381022.8820571839
3583,79315.29136336315
13126,130658.44442464225
20089,78512.93782802997
18750,257502.97898167185
1887,245545.9743949161
8323,305821.97890306497
7985,283765.8493526578
1694,98949.45936421631
15636,227973.0280500874
11364,238122.76583302394
1867,152730.77042391337
12644,190430.11781150755
5059,191631.76529295882
5428,48754.00773847103
17053,98993.14589008642
7799,283033.8027873277
6038,272989.8782016584
17115,295976.8756905026
11833,231481.4604520267
7907,252753.10138364648
1186,49107.090583540965
3435,161245.29804240633
6893,166346.9988168613
8787,240031.81133231847
7309,209433.9606030509
19921,151824.7142458288
8752,59674.03903589072
16650,208544.26471767994
16275,214020.02939334512
20208,242662.28630557423
11372,236273.19356357446
13111,213616.15180603322
18922,192253.11628029402
19037,222812.7898688293
733,156042.26084077358
7150,149231.6939766067
7758,194244.53631797712
1565,137630.2137340363
5679,249796.8345618616
13933,225992.06285730237
11234,236386.06230434775
16321,281227.14180069603
9783,230273.17678369116
1935,153240.42360283388
15788,143710.05020310776
4351,100581.59412683873
2169,556090.5642506266
10654,280309.1433582199
13571,208052.41600103816
13070,188246.25823693722
16673,158915.7794787325
4620,181172.25291955424
731,98418.62438821327
16061,207913.91940685548
13401,198004.451078373
14735,110891.6354062194
18438,145494.2647479619
20631,173741.78024053667
14834,160961.28412318276
3240,193224.62658076966
9095,163441.3506514337
4960,394110.1269107051
4199,238313.90052922117
11024,163181.8352122726
9093,252875.9914022782
7180,168470.0451526451
19552,195463.26033391617
397,228555.8239592621
13962,315373.3379577403
16145,107222.77026345162
8765,221239.6894325167
662,179671.93906326639
5899,256462.817249564
16746,235453.44784760103
6318,197266.87910010805
5446,249807.85422046436
7658,231498.13513526553
2696,130655.54846261907
14167,165228.5948745273
17973,156602.79835179262
7887,250683.1116635129
14569,95117.30878505576
3541,226422.9077225621
17261,240433.93065170432
14730,195658.75933225453
17444,229579.7347762729
16310,102748.68555242755
10760,132318.2391296327
15110,248660.53788468335
851,113466.69124491652
13531,492461.0564389997
8343,255580.00876850914
16075,50551.10899866512
2952,266174.9555449183
11066,272828.5375626157
10475,83216.98629458202
7358,110302.36029754812
1258,159429.16692365753
13793,220134.0711459266
7395,258721.148017623
1408,220116.56254545273
18895,100442.80175846722
7498,137520.02226867713
18050,349342.79173512524
11199,318485.45388056943
1921,229903.5141816698
13372,109237.18207397033
18763,261883.00331160706
13200,247364.28573288862
1433,95751.03387928661
11006,244920.92071625823
7754,65265.33399228146
9212,236857.8846980543
19428,174592.47231818363
14394,125133.71586526232
17687,161583.1723697842
6711,152832.00867733872
16883,231864.57265738584
18645,295159.8364844378
5222,204291.76062775636
16803,93671.340089289
11792,286280.31951902853
6972,142257.53925559344
4301,244693.4715850777
7517,71826.86551093729
658,158669.2493147701
1168,292080.58483605273
5928,238729.4296253221
8633,226799.60303934477
6152,308507.22243888397
15286,114893.7059102063
8107,147919.43028621376
14427,270644.31557617337
3528,151188.57637903653
17995,279784.7131631635
19732,236069.46763244784
1563,195465.74774685455
19874,288598.14302787604
13053,193076.9942991673
6780,242745.25474449992
13537,250326.14118802734
9165,236447.08975311462
9740,202034.06860986026
9935,243332.77113225032
15244,285360.3577245972
9869,162628.1374065429
17938,203794.4153043474
7970,267532.73651399184
13057,143530.59909586655
16794,224459.51040076278
19749,132010.29694457818
14343,199034.16018896317
12210,109239.51998284273
2713,228190.2411486809
16095,166204.41410719417
13556,261416.31899681967
7073,136965.25361321587
1020,254270.7851546146
12297,142571.5679441695
774,266425.26536276285
17430,174196.73702174565
17000,252327.88135419693
16460,223859.625087237
4477,235956.92163854837
17419,96858.85049957596
19736,327688.7317098798
13685,317310.5389236673
13028,363650.62111496227
6161,280302.18167162733
314,196427.7699621967
9847,152502.89727742504
13155,261046.73829767108
19278,100881.58635891695
10637,112759.27292474639
11305,153256.93557082955
9922,57480.18718727585
16086,174826.06491461303
20555,73098.48922869284
18290,225494.05422660708
8932,245734.9479384995
16998,254101.8565039998
136,309662.6226918511
18578,113706.33255039668
18675,289556.9535469189
17407,333179.86825781595
14561,205801.5910662748
10821,160484.7123195664
3290,150121.310801805
15011,295525.95258387364
19691,211432.29462133627
7386,99192.22655043472
5096,223230.05980499322
18057,226467.9616922075
11573,164935.09215725632
8682,212454.24660133617
16272,216029.6511701499
11525,307791.0339670554
16389,165915.13002865808
3959,144970.91593157966
8229,150799.958270357
969,239174.55728747416
4370,119655.93972613104
15280,276160.94466707576
1370,158808.42007235857
14818,288347.42830005987
16045,264614.58735983446
12788,179634.86049772985
19376,176063.3087821775
1561,305789.4801695198
8822,192192.13346539205
7536,354449.53719826695
8731,298098.81780102244
17856,261150.14059504168
6520,170165.69820871996
4298,186751.99954550434
14762,163116.40133367246
14586,220681.5802549417
11026,146279.69135054015
19944,155945.0896914997
17752,102541.21376313036
858,164608.0024257903
1107,199408.59996237885
18431,260944.49752810132
7616,240874.94223050866
7464,69173.96485149022
5878,143989.10410236474
18713,172121.8698445405
10592,286325.85611547343
6879,73951.47950294102
6989,135251.7858871757
4635,89031.2334749396
10700,309223.70641434845
7094,327167.4515977041
14521,66303.56940774992
12530,7827.408375576604
18487,41011.16151768947
10071,69644.03789407667
10206,255008.753740523
14052,306100.1139004235
221,117839.57277320558
19002,284322.55422064196
1534,253877.57107132068
2715,129567.4431220023
10410,245954.1496919063
6458,224599.8102630265
13454,199701.68247736385
16477,165330.39764345577
4234,307451.5091925035
8438,111140.0096039353
11051,129000.32606863789
9559,357183.2337304633
12101,258983.80173274735
7282,270564.63175369566
18542,172597.26892035222
2691,249625.68192253727
14737,77171.83904654533
11548,234752.1347551332
15545,204075.60215581115
5367,54782.42721004179
3228,81830.1506942762
13220,528105.4888457349
5077,167489.65228187665
3021,128134.69954800606
14073,185392.3336759368
2838,131951.67014514096
3232,167330.72134177433
7669,271846.89888158394
19249,324336.2693943931
16759,132319.9286075062
1706,196115.12409713678
15806,165268.8724453114
11971,159379.45536751533
12758,223492.4932739837
874,361623.19480960723
5512,163792.18700324
1096,48111.34950649645
14929,224261.96211872576
5826,263354.5021402426
8411,95129.53198527033
13196,85496.21257351898
17263,181499.62724826345
354,145239.0025348938
10185,216313.93812720943
5814,183571.79703006148
18698,134931.99434680678
16808,176343.0683722566
15908,142819.9623940233
5765,223139.90928933583
19601,210629.80295107514
19450,119400.09781466285
9677,227680.02037085546
5978,59272.04148250632
1254,264022.54618072463
1689,188604.71893952647
16252,360880.07647261303
1071,186127.73074218445
10991,190136.50940390816
12199,79670.96644391213
707,295836.69380783197
20391,306279.4311449127
19451,174095.83851848217
7540,124949.21077895211
16162,107476.4713531672
11271,190043.3055602205
1621,114241.61088910187
16209,201782.53863321245
10726,410378.9814764401
2701,175908.0479298234
19651,107610.39778260654
6083,113465.03813590249
9659,310888.0519814356
11533,112787.41109478148
1914,180295.2635775772
4108,159601.14415861387
4091,307496.3252968495
11629,155936.5806073416
18553,308176.36851758044
11779,244933.1834535757
19823,262484.48305867985
15302,83611.12546683289
3798,165270.76547675207
10508,293762.70533838216
17189,168619.21664909087
15448,253297.8162519727
13664,106217.24286468094
17551,80784.93369521666
13955,80582.71926096082
12656,242266.76068119844
10364,435740.8110018205
17674,194226.8809411684
20055,81953.59055699036
4562,348001.43720287783
19057,89056.48193998402
13598,199811.11776476773
1712,184679.24926764425
117,242976.7276934497
15140,291241.7877263739
19976,162109.63081358606
13262,231401.047991361
2568,203951.60172161786
8263,220579.66422710195
251,215600.09917274164
7579,54203.77138197189
3171,177523.15100431629
19502,220481.7225485919
9432,134351.99217747385
15360,287749.7223381046
3350,231436.86223559035
3661,323382.1468338859
4481,161454.80310717085
16983,137753.1837059129
5466,145452.28092747135
2471,245807.5556805688
18809,161391.09464559844
11127,228963.96473061293
7520,231308.75929504586
20426,346702.0945077329
9221,241132.9986501676
20479,203251.0356174144
4214,322062.66558073973
754,130106.90962468833
19242,175313.89448266476
8041,258446.99514798215
5386,15831.25417357497
15233,139436.8883627723
1072,132022.51736837858
18018,190415.66356701404
15001,138545.24818826793
20094,135893.37116042338
16658,224155.46159525728
10204,245892.40276810713
3068,540455.8710411433
5284,152498.91169949993
922,244550.07425304968
3015,185289.4198761885
13541,157670.9598081736
4078,276514.60507020773
17924,292621.1928519397
9585,306228.1090391157
4168,222118.95540217543
1357,227964.15799234482
287,126063.94380313763
20174,138219.2499315557
14084,270984.0597652751
13575,192399.11956638703
11829,177307.78547027986
18132,191874.46930438094
1052,244619.34644233715
18396,37670.37798187602
7856,6521.018152630888
2089,121354.65984420618
18098,150963.1595916371
15061,233852.85753825167
2533,204577.22532925615
4771,179305.94824783923
979,234028.90760481637
14079,203199.66712744255
19589,82584.67715087067
9087,175302.09609872568
6545,142431.74404655583
6717,384629.6553773596
17390,225072.64289733628
4876,218371.523279591
14283,58473.4346616948
4521,415036.45281429496
20416,147904.9898338127
14346,306245.6710546934
16187,194113.55913675483
3310,196292.86438395362
14294,175356.73746303422
18046,235588.00409982726
19164,148818.59713265533
8273,245687.38649689872
8240,220317.54098206898
16764,273310.2941029896
9134,356129.04542717664
2784,187861.7200917625
11111,137642.31625392335
7805,140512.0206386079
667,324037.9032089212
11984,277932.8684541979
520,255481.03034114325
18724,248555.55812981958
12639,157755.83928460767
6343,236141.47770006815
12315,167761.78491907706
17233,163077.30604036292
1412,412116.58079215465
13241,156551.70405822434
11900,74509.2679874897
764,143267.16098684818
11524,370210.1068905373
4867,325844.7589752837
10056,255545.9092197232
1457,88974.45364011964
952,217777.70934698498
15917,248295.70978809008
7373,148746.32048954396
4185,248739.3515713918
15266,111938.44945462374
233,261953.92118074605
6280,252351.79706412833
12730,111613.5214790767
495,128814.90705632651
18860,98664.95054101525
17338,70343.1677269414
5586,303356.3289903626
17793,120534.32150983252
5569,150395.19165917253
15081,94176.43751009088
17437,174745.0509962067
11821,232453.18584291218
8598,122129.1324682273
6599,237691.37739364943
15864,252023.63039065525
1205,213659.72512741992
10591,149267.2256925339
15987,112693.41465062182
8939,234274.23177003767
13296,94034.73965266207
11782,161008.57755349763
16859,177491.40455861762
17447,117307.27521611098
2021,149072.74463873683
10479,262046.2180323694
5179,175819.26729886094
6622,157008.72375851776
10996,235561.533421461
11749,184460.33731598686
9031,124419.91133762337
6558,191063.5352531448
15318,151548.90210142685
17375,216850.05060127005
14013,231799.42644181382
13161,63160.81987522822
17806,88868.28015011363
9072,99891.09129695967
10013,179599.34139421722
719,119420.32235502359
19048,124706.34290016675
4987,150210.81040294794
19631,179417.0392825515
14101,37887.85981974844
10290,364697.93744814163
15339,205028.07134577679
3041,283019.7105001295
4232,231982.66843848675
12390,316078.9754017452
4766,215376.40783946542
758,329402.1237922041
6445,270736.72989902785
13387,101164.14465186885
9028,100059.26167430542
16082,213188.3125773319
14851,115175.1222871202
12986,233422.79461256787
14534,108215.71625662642
6005,64160.298849791754
17926,43564.062209862284
7742,215470.65886319196
4321,196154.40072242636
4332,280599.0616959743
7558,309467.09739741916
20311,422600.19579354627
11634,108772.7444467484
18340,169487.37358534755
8564,187495.2522888966
4422,176473.8157751565
14584,139614.76281373994
4160,82909.1949936049
8525,286229.866405373
2467,289007.16712949844
4284,280876.5598729509
488,178835.7678364357
5015,286701.8049587188
5230,150076.21227839543
4391,169527.45896560792
6428,201897.22551235836
14621,285107.04040616145
9050,93838.49519281322
19841,300510.0600300082
13677,85174.38633176731
17471,211691.58319230005
12047,197593.5512385806
5090,256830.95515389834
19029,283077.21995987697
6170,212437.70788332867
14242,322547.1046531098
2276,117427.96466794843
5661,203394.95467512915
10432,247598.69226769917
3965,163603.57641535532
2334,123106.83530993247
14863,173477.4658009843
457,280862.9163043266
2891,173111.09153240453
19297,332991.62658243487
19248,151628.14659485733
7927,407721.32720394013
15786,93329.15097764926
20198,260085.18537115632
12477,187424.34211508464
15679,249955.44211744424
16076,191901.41789755737
5390,81737.00348192547
10491,139444.17688748008
18409,277577.7038393449
14314,135299.94178836606
16136,173593.69806073606
6201,223951.75129468553
4349,232372.03550267965
15526,235836.0790561214
914,80585.20013659121
13551,178923.15414498933
10661,82108.15062355902
14888,250472.42492364766
8117,264280.283014813
17705,84272.6299725119
8267,228319.18444904406
6261,194902.8099611979
19499,90732.05601078086
1216,14411.663344800938
14169,292933.9596180469
15331,254739.5856439881
4957,36505.38174430793
2683,338199.77091840375
19939,336558.70370884985
16595,201244.84042017953
14181,262615.34005277
8556,187406.82394639403
5635,204353.21827697894
6071,143677.69082288118
1241,110781.77586097876
1897,255084.9337046328
7429,303775.1821634397
14954,180530.0779654393
7177,92483.85826013563
19910,215715.55270822067
10109,70557.13980296953
14144,173759.89771365887
1336,140116.47972340696
10523,234996.44083681842
6697,146378.9090556451
3108,189651.89621400693
11329,174293.6229254282
19030,66563.85075956536
14582,312906.90635926183
14598,257159.9503446552
3234,165833.25388565334
12629,209245.06839818554
19185,256757.8459430267
10974,162270.60751077812
20614,165457.59652594896
8749,275657.3627766981
16769,257737.2130233422
448,240759.15793795977
13042,120580.51789381541
13963,203777.30358067388
313,273685.4268575073
9762,227521.9592227931
13312,345754.1134064207
7341,261858.7473972384
852,132002.72172033694
19915,227817.69317229558
5354,237919.9469649489
1586,200458.82330262987
10518,242615.19642462442
2795,185855.21044083592
3675,307166.4571076394
15219,239015.10388131253
3511,238816.93348333705
14334,211231.92306810524
3558,141604.1436117394
14094,214405.1047640196
6999,287291.3044957863
14713,540126.732994379
9586,98975.7728086086
18981,352059.4250709992
651,247742.00169472303
16717,311670.50465984177
19171,250133.09495122032
4137,214143.14918280393
15430,188014.98007750558
1006,124795.30664178077
20463,219094.29804625083
2607,152461.51517121308
14197,232244.05872521875
18767,226444.72563121188
2882,158008.0452175662
16858,280800.5462839622
16947,306648.28940205416
2439,187316.58366205962
1517,109172.9176859511
6965,186624.8457415565
9011,199350.59713751264
12878,184897.268491996
9147,242210.51310588978
14852,130909.81538011134
1623,79866.6268392629
10263,155519.219574193
9059,153169.45439224644
14776,150321.45159717696
7443,246418.80034809886
1836,98010.44322597189
11890,39980.22458610544
2981,252382.82659175387
7890,202111.658685375
11263,188705.61015247786
16790,180830.72419007402
8599,179520.58421020396
1093,164715.90131656267
19646,267346.4227859373
794,263893.4579903446
503,375203.9664644818
18846,155541.61522782315
891,114344.05387628824
913,233431.39280462218
16240,260497.91079291468
7912,83117.47401144821
1269,77073.71822507214
3322,120963.64443369443
7829,194356.51220037043
14140,210620.24865182722
6689,141890.7923704083
9843,211268.0477854181
18055,58397.3778674067
3027,291884.882506866
17450,195240.5755811478
2085,199050.28955563623
20357,169546.7576942658
9724,186108.20786645403
1259,188240.45988336066
7125,166482.5889957184
5043,116317.0646980512
13398,184341.1199380476
18811,120542.45099933585
16962,123660.71157442639
3438,85014.13212411944
1173,256443.73223430803
14378,149389.86490246886
14937,170939.75839899294
12560,275968.47408724483
13887,71525.69752710545
672,279281.8773013279
10302,126936.13310821867
11142,180808.30399752222
8937,307028.01257342845
6548,297415.90177382855
11171,422133.63188387407
11456,322610.4409448905
10149,172857.8664308726
9773,250100.7404975118
2343,150011.31273254426
18390,139008.7431085296
1711,188201.5118765412
7441,253050.958343721
7935,167421.78507308615
4170,76637.94647920644
16148,261590.08650543028
18794,140354.6780897691
19750,154354.65912020812
10446,50962.277500966564
17527,212391.55631889496
15096,450037.20173260756
19577,67546.9065197031
17427,40891.99621217791
10966,391959.73962936504
6895,485103.2475586659
8065,177855.02444917755
5671,182926.2307167477
7656,141278.6943213106
18897,290649.42519597104
4681,143819.54729063343
4996,288619.56333185313
1494,193999.02134491783
9767,390200.4744788823
15407,106915.12627582857
18077,136753.58911056304
3043,256328.45085574687
17043,253103.6798941819
3625,292548.97341740504
16953,380800.801412757
19628,132081.6598156537
4225,40259.646338080056
15126,284101.5186945684
12303,188404.8176299841
1501,114383.07031328557
3522,182451.0369144855
6932,218751.41626959387
3794,105057.93832574319
6635,310124.47654293943
17220,143584.2126394827
9985,164305.28073065123
1919,144388.2120959796
15262,117932.5113568576
13839,191808.44600885035
1666,159803.40400212863
15216,147926.57082467992
7569,104980.87075874256
10978,149483.9968260615
4194,253073.48647344718
8350,150695.78342717094
13977,157089.5978239281
17613,171540.9468383477
19275,250047.27948848438
19629,184423.06647268543
16393,225825.25214011874
5450,218896.05711691966
8094,93164.10004359344
12151,51596.28992830822
1893,246329.38898329716
17019,282670.53457560344
10041,329330.608646872
5117,100503.98580551986
1100,331516.6649124562
9626,121546.81214517541
8444,166491.62431717897
11322,274529.0020308923
2592,180618.6768407263
15953,169002.33079527598
19294,186746.7614509589
2769,254967.1646189792
19978,152935.52206585696
5102,187371.68588939682
11704,266814.65392253036
3808,402008.3922787751
48,102653.67300346866
12103,199406.07149266778
208,167476.22285908833
61,306019.1375941443
13182,262467.1943175555
8202,203384.20626136195
3063,69802.38268911326
18752,338782.75133167766
20203,147613.10737346532
16864,250156.82294191
16154,265432.516768266
6451,158587.01742776204
3547,162836.40754609648
13871,88543.76424125163
7571,226406.76122660097
20351,325122.75026990473
1145,177272.523476657
13088,173129.09284373978
5449,324094.5543498215
18766,212236.09006732563
15780,76776.9484461802
20077,153084.26834373083
13375,129775.14984034887
5580,106409.38867416978
7450,201286.3864491172
15070,229759.1606589523
8920,44137.643732836936
16367,283233.7254459271
2080,164823.41343733715
14147,170214.7985149948
19994,105406.20466751093
17339,247198.18009491172
13461,168474.04094394948
3751,151060.25557535375
1970,208635.42079438968
2805,255764.67407267308
4338,98357.23042718368
19106,278211.5394746717
1571,309978.46732115746
4101,173606.50980325555
19522,176416.83042632928
4083,67555.36879813811
1179,256697.3830603389
18751,313742.73360414244
4803,246313.6132836435
113,183471.34856341826
163,223314.36591885285
4861,266952.7684679772
3951,222377.4444682896
14272,221266.74215818662
11802,40427.428932228126
18349,175867.8146115509
10478,359077.82227054844
14412,156070.57241492765
12232,207106.71289098077
4583,159937.6199179478
18469,165383.04556105006
2255,109757.65137868002
19611,202078.00195208006
7851,143638.44853487005
11018,211359.4049726189
15040,401323.9673147765
3636,344102.64220145205
429,226407.44207611773
18160,261382.05943517992
6694,93844.66340602562
13337,192230.16730484413
1438,237021.58880719356
6621,247197.1579068955
13627,302190.444775227
17416,125661.75520117907
8101,167971.50408453494
1771,179168.66698661633
17451,182344.64907453768
4264,268720.026327061
11652,91934.42351405369
11650,81653.14659068966
16001,218415.82712565083
8557,181009.82140863454
5958,231553.09529481968
10722,76439.89192308206
11133,399069.2326882351
20434,161327.96190334577
2507,142086.08947301842
6861,244624.83449681755
15369,70192.13935266901
4729,209572.47442729026
18829,163723.39325458743
15889,208794.71478698915
11113,254621.28485348076
18448,235753.26441344107
277,142509.98985969927
262,212493.04262023838
6835,382810.0964353699
6768,87311.80351568479
12165,676807.5098204594
18647,237100.37126383092
19346,309351.00586803025
7233,283942.9013470672
