Id,median_house_value
13732,315369.56570428703
13667,10667.256157256197
19055,187027.92246025195
15097,249456.18971911212
3356,223545.35341854487
16912,133921.82226653723
9500,240112.36061501596
6628,689163.7595731947
7433,404824.15585579816
5520,183473.87069862895
9581,277990.6386973555
6104,302061.9435982299
4079,128094.58038050449
19417,116051.30094346404
8929,294278.3525543446
9109,361635.5733657046
5951,210505.250007838
6986,205953.39427831676
5656,375568.5841241125
13259,257138.10315882647
10001,200398.07172071934
11167,208650.69167605834
3084,84189.02616883302
18759,182301.97584329778
14499,192873.63168724393
12843,211988.30033905525
7910,190753.18220482348
12566,170832.34265419887
18501,319173.5254653697
10713,142077.82681622915
15000,136650.2378342566
1450,275439.3545078458
1575,93953.69266895484
12378,211983.668179336
16158,153056.42250982812
8213,438226.19015705213
19259,79591.57306061825
8728,290352.5382741415
20101,326548.5226061726
20139,262907.23524190113
1245,255469.60876721144
4151,109822.44011062523
16352,296149.7978698942
13787,263158.9210375338
8005,159506.02214172576
15927,328143.55668597575
5832,319803.41649804125
11834,135268.65999815566
9387,409913.632496594
8909,126871.29054080928
7672,332324.77477086755
16635,285545.47328953026
10890,277199.1719127777
1681,349515.7711030375
11452,140303.25249666348
849,93471.90232895315
2072,242264.46091864817
7444,160308.18053549016
5005,246443.31963675888
1217,183702.44949899754
7344,267707.2450041007
14702,212861.9888342172
13062,137529.47020768235
15236,199723.5455628666
8810,16954.478751383722
14755,507481.69820139604
19556,319098.04212304205
15750,128308.10740043689
10632,183264.80174570996
4547,169814.89242795762
6589,353460.58744186675
11698,192587.37034101086
7465,138439.96774375066
7026,206658.99516708497
19247,146893.9798073736
1492,173474.6794900652
19436,132835.5214627441
9866,248023.28873410914
7297,86722.63703910308
6107,77345.02212901087
10068,180301.53338119993
2491,156301.8180073495
18699,342270.93729667645
5916,265705.96601737756
11864,290479.20448696334
16550,78293.32172017125
8917,175181.33626430389
16119,267303.9175369786
17175,250746.7767190244
13449,195404.08345371066
18331,147818.51124821464
1277,240870.201506312
928,196537.07027103007
17461,289534.1407958148
7751,192270.8166088499
5040,260989.4911591704
9276,196054.1127310386
14607,108031.77931696922
2988,220363.7985026692
17717,324550.5708812042
14829,247004.09455389017
19225,70494.39022988733
10516,224500.25374413375
569,254542.4700847254
9600,134986.05818270193
2280,337479.38283865945
14230,186956.74432264734
8070,247882.63851205632
10519,339109.5171288885
7261,217641.37899773242
11280,306136.00303360727
12842,92521.15105343657
5509,145472.17350006197
13321,258207.6116259573
20404,234317.636633439
2563,188485.64444889082
12051,271351.3201685548
18511,243838.92422639206
11450,256689.7987532774
13328,329240.0131921298
17642,99580.85265641054
2329,509276.4673356265
15816,161288.43874531472
2645,202016.03606118448
13162,35387.413648040965
964,131370.1277602394
5918,336809.9141565324
8481,208877.75916222297
6966,157153.88721484877
5908,255614.56753496826
18614,295980.003280357
6740,207786.70726949116
6661,173062.98570233164
31,88023.72639174433
12974,137226.1561592468
18954,163159.73281376483
8943,142138.0348400385
3686,381024.9771019807
3583,79315.89370316314
13126,130676.57794770645
20089,78523.27042200649
18750,257514.37919928832
1887,245547.5886171735
8323,305846.7762236539
7985,283788.3177604079
1694,98973.12275466463
15636,227973.519041623
11364,238112.0007458334
1867,152729.24136744486
12644,190414.19018395105
5059,191623.33977006236
5428,48757.13725920906
17053,99000.13699358981
7799,283027.60792842414
6038,272989.0918443827
17115,295968.0752786938
11833,231475.9645073912
7907,252784.0506561841
1186,49114.96085837344
3435,161247.61830544798
6893,166340.38811573945
8787,240029.56086302176
7309,209417.057357396
19921,151835.57477500197
8752,59683.021168264095
16650,208537.30871212203
16275,214011.41321078967
20208,242687.66683373274
11372,236272.66144394642
13111,213621.0847528088
18922,192242.59892353648
19037,222790.63572263764
733,156038.42992982268
7150,149221.08305888483
7758,194227.61567941215
1565,137633.13542747172
5679,249816.954232865
13933,225975.32425367972
11234,236363.4384046956
16321,281229.53620887734
9783,230272.67862241948
1935,153234.35911032045
15788,143710.34960306482
4351,100582.37381594907
2169,556091.0705533247
10654,280311.19644345576
13571,208053.04684480233
13070,188245.1787434197
16673,158903.32398914313
4620,181178.3347939807
731,98403.1583209578
16061,207920.73753651557
13401,197997.84605145874
14735,110893.02604830079
18438,145487.4849590417
20631,173769.76165687013
14834,160961.0146700251
3240,193218.5001138486
9095,163466.2768667317
4960,394108.9313460416
4199,238346.36380463606
11024,163182.29265093338
9093,252872.0332271671
7180,168491.35510645807
19552,195466.91482000425
397,228535.77369275084
13962,315377.7525968994
16145,107218.69329194771
8765,221267.49726575287
662,179667.37393437047
5899,256461.13576746313
16746,235456.03276483016
6318,197254.47398170363
5446,249821.22860925552
7658,231484.8799940478
2696,130648.14409763739
14167,165227.26355164452
17973,156595.49746520864
7887,250668.71705710422
14569,95124.2342341016
3541,226407.28072489752
17261,240430.42564540915
14730,195660.35295152245
17444,229572.7587881619
16310,102756.23864023853
10760,132310.90808833763
15110,248658.7999306051
851,113462.35686477274
13531,492456.49690667866
8343,255581.696557031
16075,50562.56750544906
2952,266148.17990543414
11066,272852.12222093716
10475,83209.54689086927
7358,110304.56343870936
1258,159416.63081663754
13793,220115.67523435736
7395,258722.35459212773
1408,220114.07794139953
18895,100442.76716191648
7498,137530.41672132956
18050,349359.64880073955
11199,318489.0097864801
1921,229895.72861896595
13372,109239.2959169047
18763,261896.85512174014
13200,247351.80072679697
1433,95767.5357086407
11006,244922.9209126518
7754,65276.766971140634
9212,236847.47348764585
19428,174601.38276939746
14394,125152.18593545491
17687,161586.15230703354
6711,152833.5892726495
16883,231852.64546406223
18645,295184.1036326317
5222,204276.52659278503
16803,93674.11141305557
11792,286306.6539992122
6972,142262.6453547217
4301,244706.20508809527
7517,71828.71185909119
658,158674.39594285935
1168,292077.1740265833
5928,238729.05172654986
8633,226801.6241598134
6152,308495.5876174988
15286,114892.55180323031
8107,147926.22658052854
14427,270638.04424836487
3528,151177.55660433462
17995,279782.45670326194
19732,236064.58206083113
1563,195453.17648474034
19874,288610.0772009706
13053,193078.39595534373
6780,242722.49249875266
13537,250312.15961324703
9165,236439.83352214098
9740,202055.7269637878
9935,243336.09787230752
15244,285340.0022022687
9869,162615.95108868508
17938,203819.79334914684
7970,267515.5827721772
13057,143544.09245615406
16794,224459.79972765176
19749,132009.44646824803
14343,199050.90724495007
12210,109246.42027722439
2713,228192.73141350364
16095,166197.0645361105
13556,261428.0072326511
7073,136947.44598777452
1020,254263.0508877351
12297,142585.57648771675
774,266443.89541003015
17430,174183.78143001487
17000,252318.20100048743
16460,223865.16415716428
4477,235936.81705931714
17419,96851.54192654463
19736,327682.7187421033
13685,317305.4799242574
13028,363641.3457334796
6161,280282.1763032656
314,196397.45645322464
9847,152509.46687504463
13155,261047.73301422782
19278,100883.68383570714
10637,112762.8565332084
11305,153287.7423820966
9922,57490.314932748675
16086,174847.71251300117
20555,73092.94295290159
18290,225474.5206502513
8932,245735.40562640596
16998,254131.7073629871
136,309645.15564860124
18578,113704.34515959676
18675,289533.6419279622
17407,333174.12493543513
14561,205801.1794690094
10821,160490.2976168478
3290,150114.21272357414
15011,295533.7374227769
19691,211415.23930467246
7386,99197.44887442514
5096,223207.2548522558
18057,226450.16405660054
11573,164925.55056026205
8682,212484.46183492383
16272,216042.34699599305
11525,307784.9486750318
16389,165901.26034619752
3959,144980.76171626337
8229,150805.09756069304
969,239170.60987769486
4370,119682.38885496557
15280,276141.0665349588
1370,158808.34382018773
14818,288342.87995593157
16045,264634.70131488424
12788,179642.65731888777
19376,176066.76668194868
1561,305785.42797690583
8822,192230.35590754636
7536,354445.9581518308
8731,298098.1002565427
17856,261139.50283816038
6520,170169.74112026766
4298,186767.9970936128
14762,163123.1695398665
14586,220658.1007975759
11026,146261.1569346818
19944,155938.61864658212
17752,102545.12199176056
858,164600.7194249006
1107,199404.0461311154
18431,260948.5725400867
7616,240877.1214013286
7464,69175.85554273799
5878,143991.2649561707
18713,172124.88294769125
10592,286320.21456032945
6879,73958.00696789892
6989,135241.45771282306
4635,89031.22601859085
10700,309248.34224661347
7094,327177.5911617172
14521,66297.85946738673
12530,7825.092052701395
18487,41015.790200195275
10071,69656.63224790338
10206,255003.53138580965
14052,306092.0550246495
221,117854.88978922786
19002,284305.6154855802
1534,253891.62782512233
2715,129576.03524433775
10410,245951.68625743594
6458,224603.3388950657
13454,199689.70639204094
16477,165325.0576855694
4234,307425.96271181013
8438,111138.03573625023
11051,128984.27946245344
9559,357160.73681682674
12101,258975.78379947692
7282,270559.2706663264
18542,172575.5415751529
2691,249624.3584785103
14737,77195.5552412793
11548,234736.60359832225
15545,204069.86426096736
5367,54787.69911108678
3228,81811.55983753875
13220,528109.7115302868
5077,167480.30037313374
3021,128128.9797275858
14073,185396.1356672803
2838,131957.34608987067
3232,167343.2584386221
7669,271867.0651390236
19249,324341.84005997377
16759,132325.07186542777
1706,196115.71095822332
15806,165284.9150348585
11971,159360.13274269085
12758,223497.18743051216
874,361656.1352915717
5512,163823.2383602946
1096,48129.83756440319
14929,224288.63200926315
5826,263386.0705762096
8411,95127.41058679298
13196,85506.33788095973
17263,181526.51328884065
354,145231.34586292086
10185,216333.35115997493
5814,183570.25446966197
18698,134930.07529337704
16808,176352.33215186605
15908,142809.17740275385
5765,223154.35450961068
19601,210631.5209196452
19450,119397.29108101735
9677,227665.5357173616
5978,59263.05006794864
1254,264018.4595645238
1689,188627.17071501212
16252,360861.1841177009
1071,186127.41014204314
10991,190118.97546073608
12199,79681.24594332464
707,295824.1307064281
20391,306274.72059525223
19451,174086.7097014361
7540,124947.39669140894
16162,107467.44876077911
11271,190041.70955291344
1621,114233.07521181135
16209,201776.73990729824
10726,410408.13009426463
2701,175896.64565860247
19651,107620.85673663113
6083,113470.73664652323
9659,310869.6465948941
11533,112777.2786004073
1914,180287.1746017919
4108,159627.3778926283
4091,307489.4508625353
11629,155925.956552729
18553,308166.18576453766
11779,244908.9537157407
19823,262483.4546109508
15302,83618.11445441982
3798,165262.76287574414
10508,293738.29333196813
17189,168619.26242764294
15448,253283.66099094693
13664,106230.64539927337
17551,80801.04316627607
13955,80592.54147527693
12656,242275.65929297917
10364,435723.6143312324
17674,194223.6360650491
20055,81963.3231863724
4562,347986.8209163812
19057,89080.49587475741
13598,199811.60448302282
1712,184683.44988474017
117,242972.91311018867
15140,291229.47703334177
19976,162101.33426732197
13262,231399.06042792834
2568,203940.6859854455
8263,220568.47153797979
251,215586.84310126957
7579,54213.00522158481
3171,177524.4717998556
19502,220469.23933831044
9432,134376.57886683848
15360,287771.4043587749
3350,231416.55526031647
3661,323389.32891689613
4481,161458.46620043507
16983,137762.6912649572
5466,145448.26211321866
2471,245816.6882266947
18809,161405.544671861
11127,228960.8558229776
7520,231324.41903161304
20426,346695.80233702343
9221,241116.87352643302
20479,203244.80636863923
4214,322056.5337026189
754,130109.07180813281
19242,175310.40884589497
8041,258433.20972461114
5386,15821.945101111196
15233,139441.98211711878
1072,132015.46505248733
18018,190438.55016404903
15001,138567.51393751753
20094,135898.78681932623
16658,224158.06512414897
10204,245871.31256993162
3068,540455.6259391531
5284,152499.306292451
922,244571.46778319264
3015,185286.08690701798
13541,157668.30535825016
4078,276534.67112318426
17924,292607.1732013435
9585,306226.1702492675
4168,222120.59108108794
1357,227946.40456306702
287,126086.74402413378
20174,138217.76093884278
14084,270972.7426414825
13575,192384.7878026222
11829,177343.8082072828
18132,191892.92018180946
1052,244636.39511623373
18396,37676.16472834349
7856,6533.888355278876
2089,121370.07695685886
18098,150957.2325283275
15061,233847.50334145082
2533,204571.3695108411
4771,179300.85681562312
979,234030.10724305362
14079,203198.97510060668
19589,82586.06110469857
9087,175286.82818793925
6545,142424.31625549262
6717,384622.2571678306
17390,225071.06377555104
4876,218370.56541879056
14283,58479.42760853423
4521,415024.03708156943
20416,147918.59877046617
14346,306242.9983292739
16187,194111.71598622482
3310,196318.14154601842
14294,175341.80687942728
18046,235590.89531754144
19164,148795.09675926436
8273,245686.27471526712
8240,220320.09599279985
16764,273305.1769874054
9134,356148.39319041744
2784,187864.90636616433
11111,137639.49558070768
7805,140525.5331508862
667,324042.6270655049
11984,277921.9780155849
520,255457.73787398962
18724,248553.172695274
12639,157779.12884893967
6343,236118.6505533089
12315,167785.05445287237
17233,163083.54714999674
1412,412095.4458290641
13241,156582.17693252861
11900,74518.53497356176
764,143284.0638614581
11524,370207.8839515019
4867,325845.58805278735
10056,255548.22999398736
1457,88978.13804511819
952,217761.98543312494
15917,248277.81094826572
7373,148746.6692321631
4185,248739.7278058459
15266,111943.28211979056
233,261971.17198138824
6280,252348.3645669669
12730,111627.07534524146
495,128807.14707144862
18860,98675.45160124917
17338,70342.24200644111
5586,303344.9831376807
17793,120552.01338055404
5569,150380.68134052446
15081,94173.74326939974
17437,174747.67916953424
11821,232440.23870682204
8598,122131.76469696453
6599,237675.70130566182
15864,252028.99508519098
1205,213681.58597406698
10591,149264.12961980235
15987,112693.6743007605
8939,234271.18446207326
13296,94035.85339711234
11782,160996.5221057376
16859,177519.02757120226
17447,117294.90501828119
2021,149081.91675296193
10479,262034.55618092557
5179,175841.05180216487
6622,157011.2655607853
10996,235546.99706974626
11749,184457.17354396125
9031,124404.79894446628
6558,191081.3285768889
15318,151540.0378385745
17375,216838.11864866363
14013,231802.0656225942
13161,63146.344661742914
17806,88881.17168706656
9072,99878.34654584154
10013,179598.9280359908
719,119441.62118859636
19048,124707.18382184766
4987,150193.08836866496
19631,179419.1749343546
14101,37902.51941383723
10290,364711.60836522747
15339,205026.87526076334
3041,283034.73534521926
4232,231962.35319822468
12390,316098.12580886064
4766,215379.93727518292
758,329410.46491331374
6445,270731.1747738146
13387,101175.44207411213
9028,100070.31281067012
16082,213201.39071245724
14851,115174.48705018219
12986,233451.0053534396
14534,108207.00271055009
6005,64147.26284522982
17926,43547.47574843373
7742,215490.9638809245
4321,196151.5950495624
4332,280596.5882623079
7558,309466.28663185146
20311,422625.24610635545
11634,108767.2284748475
18340,169482.29215958295
8564,187490.32485435903
4422,176467.0975084966
14584,139605.11881338712
4160,82910.43070913665
8525,286217.1248196005
2467,288993.41861599684
4284,280872.88099219324
488,178862.29740405548
5015,286704.9398744139
5230,150088.84029882867
4391,169526.70693362504
6428,201903.0966764805
14621,285106.7716531125
9050,93845.53072904283
19841,300485.84364012396
13677,85163.98671778664
17471,211679.62987501128
12047,197604.77178419475
5090,256833.66980771953
19029,283077.53827283205
6170,212432.2358713909
14242,322542.9849156281
2276,117408.70050108759
5661,203392.9051597435
10432,247624.779847858
3965,163606.81991337426
2334,123120.59314860124
14863,173472.66291437158
457,280858.15226365626
2891,173120.0958600603
19297,332995.6461291006
19248,151613.68438838562
7927,407709.00429994846
15786,93333.79922396038
20198,260063.65504462784
12477,187437.55783659033
15679,249944.08358791936
16076,191920.25245460542
5390,81750.12042941013
10491,139436.12082167342
18409,277573.70477250684
14314,135322.7964550457
16136,173582.9245155817
6201,223951.1317749098
4349,232381.65498448955
15526,235820.91397295985
914,80599.40083913924
13551,178949.1606067461
10661,82118.20125018759
14888,250474.77823199425
8117,264313.0763357268
17705,84274.65925097978
8267,228314.6641084836
6261,194903.68722514343
19499,90739.27340408927
1216,14402.777092862409
14169,292911.92108439
15331,254734.79838449322
4957,36482.58531939518
2683,338194.44772610534
19939,336586.0306925336
16595,201236.87143611303
14181,262640.27946233563
8556,187435.90992109803
5635,204344.35467240354
6071,143662.95989244385
1241,110776.0315105035
1897,255103.75279053254
7429,303756.0402496294
14954,180533.20827628067
7177,92477.07831611624
19910,215714.83549816255
10109,70565.12947336584
14144,173748.2733274065
1336,140111.31710509444
10523,234979.9230334456
6697,146360.99122182606
3108,189684.50565696042
11329,174289.25275751902
19030,66558.18669522973
14582,312896.97690160247
14598,257158.13156647747
3234,165823.64285949152
12629,209251.80878765555
19185,256756.7818564833
10974,162260.60515075177
20614,165447.50007642247
8749,275654.42692802474
16769,257730.08250997867
448,240767.8706168686
13042,120579.53928830102
13963,203772.39483140828
313,273695.52157295076
9762,227503.89316514926
13312,345734.81448161835
7341,261856.14369110204
852,132006.48113542097
19915,227843.59993645223
5354,237902.6906653205
1586,200448.62973048352
10518,242591.89520466933
2795,185839.0266090678
3675,307148.38607710553
15219,238996.46753638238
3511,238808.34901058674
14334,211212.14182393067
3558,141595.7506949925
14094,214407.8033499685
6999,287291.94528892357
14713,540131.9193791603
9586,98986.31264896225
18981,352041.9621236692
651,247751.1129723871
16717,311671.1062232931
19171,250158.14987974335
4137,214137.42019025283
15430,188014.40300680976
1006,124779.1879866654
20463,219084.18696529372
2607,152461.12458446855
14197,232273.20813472336
18767,226428.6715716957
2882,158003.23648945522
16858,280805.7040949436
16947,306669.11041523935
2439,187304.00493325852
1517,109166.75151466951
6965,186631.84087398602
9011,199336.136981118
12878,184900.6868761368
9147,242211.33115759352
14852,130911.28584666736
1623,79878.00599643774
10263,155528.8343113833
9059,153195.18588526454
14776,150328.01643078914
7443,246411.66344863642
1836,98014.48357495852
11890,39961.84562533116
2981,252385.06092335004
7890,202110.96795512643
11263,188689.36131330347
16790,180821.64781924523
8599,179534.36555325985
1093,164693.8404137413
19646,267359.2548184218
794,263886.67255380936
503,375195.05517284665
18846,155543.95147598535
891,114339.35979543906
913,233439.0978458654
16240,260478.02890559938
7912,83111.73292491818
1269,77068.8965822407
3322,120976.12430620892
7829,194356.43070734804
14140,210618.9571143994
6689,141879.7915308401
9843,211266.16861944087
18055,58418.11246072268
3027,291877.14898886625
17450,195242.01260822685
2085,199036.31380310608
20357,169544.7674267427
9724,186087.47575403424
1259,188253.40701751225
7125,166472.86008391203
5043,116321.95533102518
13398,184349.6716453759
18811,120543.05527704721
16962,123666.04394914163
3438,85013.4320968627
1173,256431.50190090155
14378,149374.22343908204
14937,170943.83604182862
12560,275949.67412811005
13887,71537.23714170652
672,279265.89588725194
10302,126949.34039782453
11142,180819.89310861332
8937,307025.26683066925
6548,297412.0650317818
11171,422115.65072092135
11456,322606.73058614833
10149,172851.81958440412
9773,250116.7225573361
2343,150034.08551642718
18390,139002.60325925192
1711,188236.44781545596
7441,253057.1193880937
7935,167425.71646957146
4170,76639.22058317345
16148,261580.59570714273
18794,140349.67480603838
19750,154340.80063208845
10446,50970.5066468115
17527,212382.91917943163
15096,450016.9019712154
19577,67546.14429137297
17427,40906.633454509545
10966,391936.8079874269
6895,485088.87933541136
8065,177835.73333682073
5671,182921.37886848766
7656,141257.7736283983
18897,290639.71705909586
4681,143841.2220540885
4996,288639.6202268903
1494,193993.57858660212
9767,390197.73929936346
15407,106925.72953000618
18077,136747.65494225547
3043,256305.94363948097
17043,253100.43613472022
3625,292543.39014875935
16953,380829.0368998875
19628,132064.85533646168
4225,40257.73099483922
15126,284110.3998741354
12303,188407.6885099667
1501,114375.39567897609
3522,182443.7882456556
6932,218753.39363561943
3794,105065.8799748309
6635,310156.3087202022
17220,143573.74090825068
9985,164308.1077123587
1919,144382.87630240293
15262,117924.78371381806
13839,191806.02656648727
1666,159805.1747005242
15216,147915.31958647538
7569,104987.20975061087
10978,149484.61010327656
4194,253066.51886155596
8350,150693.39938877383
13977,157112.91804172564
17613,171530.6899368763
19275,250049.7203817265
19629,184417.72217929875
16393,225819.06873716647
5450,218882.55885093054
8094,93157.3226533765
12151,51603.75732674543
1893,246313.88803385524
17019,282693.0786413653
10041,329330.81707476685
5117,100503.1519805044
1100,331498.46858913405
9626,121547.60123573383
8444,166482.29786711
11322,274510.45910686255
2592,180613.635907494
15953,169031.90399111575
19294,186741.0776608535
2769,254968.60802015057
19978,152937.69836894423
5102,187368.79850294255
11704,266803.748596299
3808,401997.36054665875
48,102658.46807359625
12103,199425.28051714646
208,167471.45315558976
61,306001.9803815745
13182,262466.21075878013
8202,203370.14627015032
3063,69789.51765634492
18752,338767.9515668377
20203,147615.1106167622
16864,250145.27145924466
16154,265426.67561454
6451,158597.27595949313
3547,162825.61009374727
13871,88533.31931132218
7571,226403.81102631474
20351,325118.5162601555
1145,177273.03096440714
13088,173121.9540203875
5449,324095.31676640874
18766,212223.4210969261
15780,76785.36370739248
20077,153071.45265083574
13375,129776.24462166056
5580,106418.8063323521
7450,201274.70183679368
15070,229784.59200400766
8920,44145.84572956851
16367,283211.5354371709
2080,164830.70202861773
14147,170239.58740822226
19994,105405.21878643474
17339,247221.94765917305
13461,168472.19201720273
3751,151098.6580887814
1970,208642.57879253104
2805,255747.25834432337
4338,98347.07963029109
19106,278211.35571238026
1571,309976.7947758292
4101,173612.22387187043
19522,176411.62012616824
4083,67572.12275953544
1179,256679.67425925797
18751,313717.7283995431
4803,246296.66573852208
113,183463.7969052205
163,223309.4299729648
4861,266945.0065871016
3951,222377.90568704624
14272,221249.74828198692
11802,40438.29949387908
18349,175873.19834602578
10478,359067.52321706386
14412,156060.19429262448
12232,207091.87301328545
4583,159931.85173655767
18469,165407.57837967062
2255,109759.80482419487
19611,202078.74565088237
7851,143639.19530337956
11018,211356.7123198663
15040,401329.73167504
3636,344104.2466928684
429,226398.27319795638
18160,261386.6707391222
6694,93865.29752849508
13337,192225.8669242845
1438,237013.0668608714
6621,247186.5531586362
13627,302177.01999423606
17416,125649.54441093374
8101,167969.8284054459
1771,179172.28257042496
17451,182363.04245030088
4264,268701.8486260534
11652,91940.81480999757
11650,81660.36715105036
16001,218391.76711403672
8557,181020.59951892262
5958,231585.57817116752
10722,76447.54727150314
11133,399057.1940278243
20434,161361.2398647312
2507,142110.24824184738
6861,244619.75044268277
15369,70204.15250124596
4729,209567.30168293323
18829,163723.21874487633
15889,208776.44588985527
11113,254645.49575623078
18448,235734.53213708615
277,142510.8202751046
262,212487.07425350416
6835,382809.5554311066
6768,87312.16733706044
12165,676813.7379771573
18647,237094.73974752845
19346,309340.95700578624
7233,283927.5424983045
