Id,median_house_value
1887,205685.7142857143
8323,251071.42857142858
7985,318742.9285714286
1694,139942.85714285713
15636,211164.2857142857
11364,184307.14285714287
1867,173764.2857142857
12644,173107.14285714287
5059,200271.42857142858
5428,119900.0
17053,134235.7142857143
7799,224614.2857142857
6038,315564.28571428574
17115,226878.57142857142
11833,172064.2857142857
7907,289757.14285714284
1186,128228.57142857143
3435,157378.57142857142
6893,125692.85714285714
8787,229285.7142857143
7309,184628.64285714287
19921,214614.35714285713
8752,77721.42857142857
16650,179592.85714285713
16275,183864.2857142857
20208,209300.0
11372,182600.0
13111,180864.2857142857
18922,233092.85714285713
19037,160450.0
733,162764.2857142857
7150,96600.0
7758,148357.14285714287
1565,164571.42857142858
5679,222564.35714285713
13933,176535.7142857143
11234,168557.14285714287
16321,287442.9285714286
9783,153921.42857142858
1935,154892.85714285713
15788,103921.42857142857
4351,106692.85714285714
2169,492329.5
10654,270364.35714285716
13571,222064.2857142857
13070,177578.57142857142
16673,120942.85714285714
4620,163928.57142857142
731,157557.14285714287
16061,128207.14285714286
13401,249442.85714285713
14735,113107.14285714286
18438,136342.85714285713
20631,160371.42857142858
14834,118085.71428571429
3240,123271.42857142857
9095,161878.57142857142
4960,435900.28571428574
4199,255135.7142857143
11024,160350.0
9093,209364.2857142857
7180,174728.57142857142
19552,157807.14285714287
397,99214.28571428571
13962,238300.0
16145,141921.42857142858
8765,191814.2857142857
662,251907.14285714287
5899,258871.57142857142
16746,213478.57142857142
6318,225321.42857142858
5446,266092.85714285716
7658,156100.0
2696,83271.42857142857
14167,176071.42857142858
17973,152485.7142857143
7887,199292.85714285713
14569,127450.07142857143
3541,206192.85714285713
17261,275714.35714285716
14730,150192.85714285713
17444,227757.2142857143
16310,107307.14285714286
10760,87514.28571428571
15110,215592.85714285713
851,99185.71428571429
13531,491450.85714285716
8343,176507.14285714287
16075,184321.42857142858
2952,174721.42857142858
11066,245500.0
10475,106264.28571428571
7358,123464.28571428571
1258,147321.42857142858
13793,170114.2857142857
7395,227171.42857142858
1408,206850.0
18895,96435.71428571429
7498,195192.85714285713
18050,390600.28571428574
11199,232092.85714285713
1921,272150.14285714284
13372,166250.0
18763,219442.85714285713
13200,211471.42857142858
1433,112700.0
11006,180150.0
7754,138321.42857142858
9212,168292.85714285713
19428,112557.14285714286
14394,207171.42857142858
17687,102185.71428571429
6711,189050.0
16883,245907.14285714287
18645,411150.4285714286
5222,173721.5
16803,144128.57142857142
11792,292942.85714285716
6972,177957.14285714287
4301,175721.42857142858
7517,73907.14285714286
658,174528.64285714287
1168,272985.78571428574
5928,206000.0
8633,142578.57142857142
6152,302828.5714285714
15286,236742.92857142858
8107,181621.42857142858
14427,175650.0
3528,152092.85714285713
17995,231135.7142857143
19732,235278.57142857142
1563,123642.85714285714
19874,297728.71428571426
13053,248892.85714285713
6780,206857.14285714287
13537,198264.2857142857
9165,245535.7142857143
9740,254085.85714285713
9935,145878.57142857142
15244,240892.85714285713
9869,189750.07142857142
17938,241921.42857142858
7970,202478.57142857142
13057,148885.7142857143
16794,280028.5714285714
19749,101342.85714285714
14343,198678.57142857142
12210,119992.85714285714
2713,202992.92857142858
16095,151957.14285714287
13556,305835.78571428574
7073,144678.57142857142
1020,242957.14285714287
12297,142078.57142857142
774,336721.5
17430,136828.57142857142
17000,322385.85714285716
16460,189550.0
4477,218292.85714285713
17419,107785.71428571429
19736,344550.0714285714
13685,250350.07142857142
13028,380821.5
6161,236828.57142857142
314,105264.28571428571
9847,182450.0
13155,189942.85714285713
19278,153450.0
10637,106542.85714285714
11305,168114.2857142857
9922,99350.0
16086,178550.0
20555,168935.7142857143
18290,255007.14285714287
8932,190342.85714285713
16998,213142.85714285713
136,272685.78571428574
18578,135178.57142857142
18675,261685.85714285713
17407,363964.35714285716
14561,172228.57142857142
10821,259171.42857142858
3290,120707.14285714286
15011,249621.42857142858
19691,160642.85714285713
7386,178800.0
5096,154314.2857142857
18057,165207.14285714287
11573,93678.57142857143
8682,191414.2857142857
16272,292207.28571428574
11525,157471.42857142858
16389,89528.57142857143
3959,200142.85714285713
8229,190242.85714285713
969,245207.14285714287
4370,139742.92857142858
15280,229507.14285714287
1370,181028.57142857142
14818,275400.0714285714
16045,234928.57142857142
12788,163157.14285714287
19376,100735.71428571429
1561,369864.35714285716
8822,178185.7142857143
7536,343328.78571428574
8731,227321.42857142858
17856,162592.85714285713
6520,144000.0
4298,181664.2857142857
14762,148471.42857142858
14586,248357.14285714287
11026,91750.0
19944,106914.28571428571
17752,119900.0
858,155078.57142857142
1107,304978.5714285714
18431,340464.4285714286
7616,173392.85714285713
7464,100342.85714285714
5878,139992.85714285713
18713,156921.42857142858
10592,286278.71428571426
6879,134621.42857142858
6989,149850.0
4635,157178.57142857142
10700,275492.85714285716
7094,276135.71428571426
14521,76292.85714285714
12530,146207.14285714287
18487,110364.28571428571
10071,120721.42857142857
10206,166914.2857142857
14052,181621.42857142858
221,152878.57142857142
19002,232807.14285714287
1534,229342.85714285713
2715,177678.57142857142
10410,283042.85714285716
6458,257828.57142857142
13454,114742.85714285714
16477,284928.64285714284
4234,227228.57142857142
8438,176328.57142857142
11051,98764.28571428571
9559,306864.28571428574
12101,206392.85714285713
7282,261278.57142857142
18542,141392.85714285713
2691,311414.35714285716
14737,103771.42857142857
11548,184492.85714285713
15545,193621.42857142858
5367,156400.0
3228,204571.57142857142
13220,500001.0
5077,154021.42857142858
3021,95607.14285714286
14073,125978.57142857143
2838,147492.85714285713
3232,333650.0714285714
7669,256535.7142857143
19249,343071.5714285714
16759,240007.14285714287
1706,123328.57142857143
15806,244707.14285714287
11971,138300.0
12758,306328.71428571426
874,404043.0
5512,175771.42857142858
1096,80721.42857142857
14929,271535.71428571426
5826,270364.28571428574
8411,131192.92857142858
13196,164064.2857142857
17263,174171.42857142858
354,99957.14285714286
10185,247328.57142857142
5814,158021.42857142858
18698,97042.85714285714
16808,202314.35714285713
15908,135928.57142857142
5765,176321.42857142858
19601,97992.85714285714
19450,164071.42857142858
9677,189557.14285714287
5978,87014.28571428571
1254,220485.7142857143
1689,174328.57142857142
16252,283050.0714285714
1071,178114.2857142857
10991,164507.14285714287
12199,99507.14285714286
707,268178.64285714284
20391,309228.78571428574
19451,161457.2142857143
7540,83207.14285714286
16162,132357.14285714287
11271,213585.7142857143
1621,160542.85714285713
16209,217535.7142857143
10726,483807.9285714286
2701,158271.42857142858
19651,132542.85714285713
6083,225607.14285714287
9659,297892.9285714286
11533,88714.28571428571
1914,161307.14285714287
4108,190635.7142857143
4091,261428.64285714287
11629,101285.71428571429
18553,312300.0714285714
11779,210050.0
19823,251614.35714285713
15302,94900.0
3798,115778.57142857143
10508,237021.42857142858
17189,181928.57142857142
15448,173278.57142857142
13664,173442.85714285713
17551,124478.57142857143
13955,175235.7857142857
12656,223435.7142857143
10364,421950.21428571426
17674,173435.7142857143
20055,163942.85714285713
4562,287450.0
19057,109992.78571428571
13598,195392.85714285713
1712,241228.57142857142
117,228271.42857142858
15140,310757.14285714284
19976,185264.2857142857
13262,170392.85714285713
2568,162971.42857142858
8263,252771.42857142858
251,241621.42857142858
7579,141857.14285714287
3171,100264.28571428571
19502,158878.57142857142
9432,160850.0
15360,293657.14285714284
3350,195392.85714285713
3661,312507.21428571426
4481,222885.7142857143
16983,220064.35714285713
5466,158364.2857142857
2471,147007.14285714287
18809,191278.57142857142
11127,188992.85714285713
7520,210814.2857142857
20426,380050.21428571426
9221,223821.42857142858
20479,127914.28571428571
4214,306292.9285714286
754,82842.85714285714
19242,162835.7142857143
8041,207457.14285714287
5386,100057.14285714286
15233,209892.85714285713
1072,125050.0
18018,193335.7142857143
15001,191021.5
20094,234935.7142857143
16658,186228.57142857142
10204,184571.42857142858
3068,445900.71428571426
5284,268042.85714285716
922,231250.0
3015,230307.14285714287
13541,180057.14285714287
4078,270750.0
17924,173200.0
9585,278550.0714285714
4168,185292.85714285713
1357,189992.85714285713
287,133364.2857142857
20174,178057.14285714287
14084,210178.57142857142
13575,158828.57142857142
11829,165942.85714285713
18132,214471.42857142858
1052,266142.85714285716
18396,107442.78571428571
7856,92221.42857142857
2089,119378.57142857143
18098,118578.57142857143
15061,315592.9285714286
2533,198092.92857142858
4771,164264.2857142857
979,276107.14285714284
14079,179928.57142857142
19589,204007.14285714287
9087,210928.57142857142
6545,210400.07142857142
6717,409864.4285714286
17390,188971.42857142858
4876,162985.7142857143
14283,89664.28571428571
4521,369821.5
20416,132442.85714285713
14346,287228.5714285714
16187,137878.57142857142
3310,218707.14285714287
14294,74592.85714285714
18046,198750.0
19164,174485.7142857143
8273,167750.0
8240,191935.7142857143
16764,241221.42857142858
9134,443522.0714285714
2784,178535.7142857143
11111,165085.7142857143
7805,192200.0
667,374464.5714285714
11984,213792.92857142858
520,256978.57142857142
18724,211221.42857142858
12639,172628.57142857142
6343,172021.42857142858
12315,194650.0
17233,159364.2857142857
1412,446421.78571428574
13241,143335.7142857143
11900,86021.42857142857
764,152900.0
11524,325850.14285714284
4867,356678.85714285716
10056,160564.2857142857
1457,131957.14285714287
952,210207.14285714287
15917,252614.2857142857
7373,206278.57142857142
4185,179635.7142857143
15266,174307.14285714287
233,307292.9285714286
6280,168028.57142857142
12730,94735.71428571429
495,164878.57142857142
18860,110485.71428571429
17338,103185.71428571429
5586,159635.7142857143
17793,170828.57142857142
5569,132378.57142857142
15081,147328.57142857142
17437,142757.14285714287
11821,180821.42857142858
8598,107171.42857142857
6599,103307.14285714286
15864,208250.07142857142
1205,186314.2857142857
10591,184028.57142857142
15987,153350.0
8939,180185.7142857143
13296,118564.28571428571
11782,77971.42857142857
16859,198500.0
17447,122771.42857142857
2021,178542.92857142858
10479,242700.07142857142
5179,208935.7142857143
6622,106928.57142857143
10996,156307.14285714287
11749,172957.14285714287
9031,155635.7142857143
6558,239964.2857142857
15318,132200.0
17375,198871.42857142858
14013,220607.14285714287
13161,157614.2142857143
17806,149050.0
9072,93000.0
10013,119271.42857142857
719,157050.0
19048,181885.7142857143
4987,82142.85714285714
19631,197350.0
14101,85142.85714285714
10290,456579.0
15339,173442.85714285713
3041,263707.14285714284
4232,161600.07142857142
12390,298914.4285714286
4766,152228.57142857142
758,249357.14285714287
6445,286864.35714285716
13387,147464.2857142857
9028,184164.35714285713
16082,160114.2857142857
14851,142385.7142857143
12986,239092.85714285713
14534,92035.71428571429
6005,103100.0
17926,138321.42857142858
7742,298378.64285714284
4321,169485.7142857143
4332,208285.7142857143
7558,187764.2857142857
20311,439300.5
11634,199992.92857142858
18340,161200.07142857142
8564,162392.85714285713
4422,186542.85714285713
14584,96007.14285714286
4160,142585.7142857143
8525,247542.85714285713
2467,191835.7142857143
4284,402807.28571428574
488,175300.07142857142
5015,214728.57142857142
5230,154292.85714285713
4391,228892.85714285713
6428,316143.0
14621,343728.71428571426
9050,136028.57142857142
19841,233521.42857142858
13677,106792.85714285714
17471,170650.0
12047,198478.57142857142
5090,205335.7142857143
19029,239328.57142857142
6170,242878.57142857142
14242,376985.85714285716
2276,146142.85714285713
5661,139971.42857142858
10432,248942.92857142858
3965,159428.57142857142
2334,172428.57142857142
14863,163407.14285714287
457,302593.0
2891,100300.0
19297,301621.5
19248,141492.85714285713
7927,367035.78571428574
15786,96107.14285714286
20198,240642.85714285713
12477,194471.42857142858
15679,265750.0
16076,163614.2857142857
5390,144871.5
10491,122571.42857142857
18409,310571.64285714284
14314,187785.7142857143
16136,241935.7142857143
6201,168807.14285714287
4349,246278.64285714287
15526,174178.57142857142
914,101814.28571428571
13551,154107.14285714287
10661,105342.85714285714
14888,206321.42857142858
8117,306943.0
17705,100107.14285714286
8267,174007.14285714287
6261,181321.42857142858
19499,97100.0
1216,103814.28571428571
14169,219721.42857142858
15331,232592.85714285713
4957,109471.42857142857
2683,350600.14285714284
19939,432207.5714285714
16595,139528.57142857142
14181,248142.85714285713
8556,241207.14285714287
5635,250178.64285714287
6071,135535.7142857143
1241,130064.28571428571
1897,290628.78571428574
7429,170635.7142857143
14954,163471.42857142858
7177,87992.85714285714
19910,203078.57142857142
10109,165842.85714285713
14144,177700.0
1336,118614.28571428571
10523,173657.14285714287
6697,191321.42857142858
3108,179264.2857142857
11329,101635.71428571429
19030,98485.71428571429
14582,198921.42857142858
14598,216385.7142857143
3234,162100.0
12629,191964.2857142857
19185,131692.85714285713
10974,163714.2857142857
20614,150700.0
8749,394385.85714285716
16769,211864.2857142857
448,201078.57142857142
13042,224792.85714285713
13963,186007.14285714287
313,177400.0
9762,193642.85714285713
13312,364964.4285714286
7341,203385.7142857143
852,196228.57142857142
19915,254435.7857142857
5354,218128.7142857143
1586,131285.7142857143
10518,196128.57142857142
2795,139735.7142857143
3675,311678.5714285714
15219,194778.57142857142
3511,248557.2142857143
14334,173564.2857142857
3558,110957.14285714286
14094,185221.42857142858
6999,268978.64285714284
14713,492329.5
9586,185121.42857142858
18981,279400.0
651,175485.7142857143
16717,291935.85714285716
19171,205357.14285714287
4137,195171.42857142858
15430,141128.57142857142
1006,97142.85714285714
20463,142864.2857142857
2607,102228.57142857143
14197,239314.2857142857
18767,163092.85714285713
2882,154221.42857142858
16858,280021.5
16947,377428.71428571426
2439,138185.7142857143
1517,100771.42857142857
6965,287607.28571428574
9011,133335.7142857143
12878,150607.14285714287
9147,242028.57142857142
14852,125007.14285714286
1623,118335.71428571429
10263,123064.28571428571
9059,160528.57142857142
14776,187507.14285714287
7443,193035.7142857143
1836,140771.42857142858
11890,200314.2857142857
2981,213300.07142857142
7890,244842.92857142858
11263,164271.42857142858
16790,204414.2857142857
8599,167121.42857142858
1093,178557.2142857143
19646,224000.0
794,308407.21428571426
503,358271.5714285714
18846,135185.7142857143
891,137785.7142857143
913,188850.0
16240,127778.57142857143
7912,98371.42857142857
1269,176885.7142857143
3322,173392.85714285713
7829,228307.14285714287
14140,140021.42857142858
6689,138392.85714285713
9843,218864.2857142857
18055,112500.0
3027,358357.28571428574
17450,196614.2857142857
2085,90121.42857142857
20357,164685.7142857143
9724,163271.42857142858
1259,189807.14285714287
7125,131371.42857142858
5043,112800.0
13398,217607.14285714287
18811,139928.57142857142
16962,147292.85714285713
3438,126092.85714285714
1173,221957.14285714287
14378,87385.71428571429
14937,141742.85714285713
12560,246907.14285714287
13887,145992.85714285713
672,237150.0
10302,177328.57142857142
11142,246450.0
8937,262821.4285714286
6548,302950.0
11171,413271.64285714284
11456,354921.64285714284
10149,129300.0
9773,311885.9285714286
2343,175092.85714285713
18390,175442.85714285713
1711,141435.7142857143
7441,150842.85714285713
7935,295600.14285714284
4170,131135.7142857143
16148,227135.7142857143
18794,233614.35714285713
19750,172814.2857142857
10446,138350.0
17527,167871.42857142858
15096,456693.35714285716
19577,91035.71428571429
17427,91907.14285714286
10966,456693.35714285716
6895,478043.5714285714
8065,136664.2857142857
5671,171478.57142857142
7656,124757.14285714286
18897,284442.9285714286
4681,164378.57142857142
4996,334921.5714285714
1494,234392.85714285713
9767,371085.78571428574
15407,92064.28571428571
18077,131707.14285714287
3043,224292.85714285713
17043,246021.42857142858
3625,269514.35714285716
16953,397550.28571428574
19628,100035.71428571429
4225,90407.14285714286
15126,203000.0
12303,154150.0
1501,95235.71428571429
3522,198985.7142857143
6932,194921.42857142858
3794,196721.42857142858
6635,374314.5
17220,109464.35714285714
9985,110807.14285714286
1919,75742.85714285714
15262,78714.28571428571
13839,121085.71428571429
1666,127150.0
15216,170778.57142857142
7569,88285.71428571429
10978,152607.14285714287
4194,256307.14285714287
8350,253442.92857142858
13977,116628.57142857143
17613,177414.2857142857
19275,263878.5714285714
19629,199128.57142857142
16393,193642.85714285713
5450,162292.85714285713
8094,95421.42857142857
12151,144021.42857142858
1893,237207.14285714287
17019,269371.5
10041,268278.64285714284
5117,103514.28571428571
1100,304678.5714285714
9626,163771.42857142858
8444,176407.14285714287
11322,228507.2142857143
2592,198907.14285714287
15953,163835.7142857143
19294,150228.57142857142
2769,280035.85714285716
19978,201578.57142857142
5102,160664.2857142857
11704,264457.21428571426
3808,396464.5714285714
48,223642.85714285713
12103,191364.2857142857
208,182750.0
61,283657.14285714284
13182,266171.5714285714
8202,176128.57142857142
3063,127992.85714285714
18752,311621.5
20203,189378.57142857142
16864,162764.2857142857
16154,267357.14285714284
6451,178642.85714285713
3547,131464.35714285713
13871,87564.28571428571
7571,253400.0
20351,297407.21428571426
1145,150707.14285714287
13088,189492.85714285713
5449,304214.28571428574
18766,167564.2857142857
15780,166300.0
20077,95585.71428571429
13375,144000.0
5580,218114.2857142857
7450,197114.2857142857
15070,203907.14285714287
8920,89521.42857142857
16367,231300.0
2080,140714.2857142857
14147,169100.0
19994,188757.14285714287
17339,249492.85714285713
13461,138607.14285714287
3751,133828.57142857142
1970,151928.57142857142
2805,196421.42857142858
4338,90392.85714285714
19106,215621.42857142858
1571,280600.0
4101,131221.42857142858
19522,172042.85714285713
4083,75078.57142857143
1179,215892.85714285713
18751,273935.71428571426
4803,196685.7142857143
113,175128.57142857142
163,189707.14285714287
4861,229850.0
3951,188807.14285714287
14272,180028.57142857142
11802,163528.57142857142
18349,249235.7142857143
10478,342414.35714285716
14412,135621.42857142858
12232,91400.0
4583,102521.42857142857
18469,145807.14285714287
2255,212128.57142857142
19611,191271.5
7851,101907.14285714286
11018,151257.14285714287
15040,414764.64285714284
3636,259278.57142857142
429,177642.85714285713
18160,206535.7142857143
6694,104307.14285714286
13337,169507.14285714287
1438,223821.42857142858
6621,296635.71428571426
13627,299578.64285714284
17416,102185.71428571429
8101,209557.14285714287
1771,188542.85714285713
17451,160714.2857142857
4264,194100.0
11652,192735.7142857143
11650,103921.42857142857
16001,140800.0
8557,240092.85714285713
5958,229835.7142857143
10722,91650.0
11133,380478.71428571426
20434,142614.2857142857
2507,115235.71428571429
6861,198392.85714285713
15369,81835.71428571429
4729,176185.7142857143
18829,109364.28571428571
15889,196857.14285714287
11113,232171.42857142858
18448,244300.07142857142
277,100500.0
262,145100.0
6835,387750.21428571426
6768,125907.14285714286
12165,500001.0
18647,176978.57142857142
19346,359585.85714285716
7233,248971.42857142858
19250,432336.0714285714
12025,322264.28571428574
13547,162350.0
532,213450.0
14665,133242.85714285713
19287,140921.42857142858
5193,253800.0
8458,200478.64285714287
8465,141685.7142857143
4947,325178.5714285714
863,374171.64285714284
13595,174042.85714285713
3760,214842.85714285713
1933,191735.7142857143
14952,186621.42857142858
7585,169957.14285714287
6613,227350.0
11936,403214.5714285714
15287,150078.57142857142
2385,161378.57142857142
13085,414785.85714285716
12966,187435.7142857143
13744,144721.42857142858
4907,357678.78571428574
12100,154564.2857142857
17153,227507.14285714287
9268,249292.85714285713
10225,139400.0
12481,307478.71428571426
4549,273514.35714285716
13204,173728.57142857142
15181,267221.5
4106,98985.71428571429
20605,322071.5
3570,215314.2857142857
2191,185692.85714285713
7273,105857.14285714286
2865,143714.2857142857
3940,299121.4285714286
2773,127950.0
10571,122042.85714285714
